delta,trial,S_count,I_count,R_count,S_proportion,I_proportion,R_proportion,nnd_before_predator
7.5,39,40,0,0,1.0,0.0,0.0,3.2240669629097587
7.5,32,40,0,0,1.0,0.0,0.0,5.7973585010582545
7.5,37,40,0,0,1.0,0.0,0.0,3.332165529478435
7.5,36,40,0,0,1.0,0.0,0.0,4.155353980792676
7.5,41,40,0,0,1.0,0.0,0.0,3.3148856640559914
7.5,42,40,0,0,1.0,0.0,0.0,3.8607238746213213
7.5,40,40,0,0,1.0,0.0,0.0,2.6978102445228593
7.5,44,40,0,0,1.0,0.0,0.0,3.403984587820683
7.5,45,40,0,0,1.0,0.0,0.0,3.3868628975420174
7.5,46,40,0,0,1.0,0.0,0.0,3.183531183468301
7.5,47,40,0,0,1.0,0.0,0.0,3.800242983881823
7.5,43,40,0,0,1.0,0.0,0.0,3.3452379351806227
7.5,49,40,0,0,1.0,0.0,0.0,3.2509001564255335
7.5,48,40,0,0,1.0,0.0,0.0,3.680036747223636
7.5,52,40,0,0,1.0,0.0,0.0,3.5623639924009005
7.5,50,40,0,0,1.0,0.0,0.0,4.072962629746415
7.5,51,40,0,0,1.0,0.0,0.0,3.28329907717261
7.5,57,40,0,0,1.0,0.0,0.0,3.404444728008586
7.5,56,40,0,0,1.0,0.0,0.0,4.055866568369718
7.5,53,40,0,0,1.0,0.0,0.0,4.225014746093989
7.5,54,40,0,0,1.0,0.0,0.0,6.860296789683804
7.5,55,40,0,0,1.0,0.0,0.0,2.9645888435819545
7.5,60,40,0,0,1.0,0.0,0.0,4.409809303038161
7.5,58,40,0,0,1.0,0.0,0.0,3.490733623114403
7.5,59,40,0,0,1.0,0.0,0.0,3.613948288743366
7.5,63,40,0,0,1.0,0.0,0.0,3.7245879303633616
7.5,61,40,0,0,1.0,0.0,0.0,3.034269697603519
7.5,62,40,0,0,1.0,0.0,0.0,3.2236404205976656
7.5,64,40,0,0,1.0,0.0,0.0,3.492854681543821
7.5,69,40,0,0,1.0,0.0,0.0,3.2085812600830605
7.5,66,40,0,0,1.0,0.0,0.0,4.001031881708949
7.5,65,40,0,0,1.0,0.0,0.0,3.2362699727120066
7.5,67,40,0,0,1.0,0.0,0.0,3.06695618551892
7.5,68,40,0,0,1.0,0.0,0.0,3.503747834583092
7.5,71,40,0,0,1.0,0.0,0.0,4.250102226765392
7.5,72,40,0,0,1.0,0.0,0.0,2.891475833268319
7.5,70,40,0,0,1.0,0.0,0.0,3.4261957991039678
7.5,73,40,0,0,1.0,0.0,0.0,3.664556071383564
7.5,77,40,0,0,1.0,0.0,0.0,3.53532275903885
7.5,74,40,0,0,1.0,0.0,0.0,3.2337903739392777
7.5,78,40,0,0,1.0,0.0,0.0,3.2101707470952023
7.5,76,40,0,0,1.0,0.0,0.0,4.543860647422503
7.5,81,40,0,0,1.0,0.0,0.0,3.757897120036108
7.5,79,40,0,0,1.0,0.0,0.0,3.285304149453053
7.5,83,40,0,0,1.0,0.0,0.0,3.726721228551802
7.5,80,40,0,0,1.0,0.0,0.0,3.441711052608499
7.5,82,40,0,0,1.0,0.0,0.0,4.208353546877691
7.5,75,40,0,0,1.0,0.0,0.0,3.3716678020811215
7.5,84,40,0,0,1.0,0.0,0.0,4.088824480756837
7.5,89,40,0,0,1.0,0.0,0.0,3.407905459254148
7.5,88,40,0,0,1.0,0.0,0.0,3.5951290215131833
7.5,87,40,0,0,1.0,0.0,0.0,3.0709669012799896
7.5,85,40,0,0,1.0,0.0,0.0,3.655593412464556
7.5,91,40,0,0,1.0,0.0,0.0,3.2219896534238246
7.5,86,40,0,0,1.0,0.0,0.0,3.4429078927417778
7.5,92,40,0,0,1.0,0.0,0.0,3.2358271055417256
7.5,90,40,0,0,1.0,0.0,0.0,3.9060660020994478
7.5,93,40,0,0,1.0,0.0,0.0,3.181579399381058
7.5,95,40,0,0,1.0,0.0,0.0,3.649129705042308
7.5,96,40,0,0,1.0,0.0,0.0,3.671217576075146
7.5,97,40,0,0,1.0,0.0,0.0,3.3890980980242262
7.5,98,40,0,0,1.0,0.0,0.0,3.171881336438708
7.5,94,40,0,0,1.0,0.0,0.0,3.9010723505753604
7.5,99,40,0,0,1.0,0.0,0.0,3.184923302625528
7.5,102,40,0,0,1.0,0.0,0.0,4.1979291756175545
7.5,101,40,0,0,1.0,0.0,0.0,3.6699200723326086
7.5,100,40,0,0,1.0,0.0,0.0,3.207169618094332
7.5,104,40,0,0,1.0,0.0,0.0,4.082958014937401
7.5,103,40,0,0,1.0,0.0,0.0,3.863174635870229
7.5,105,40,0,0,1.0,0.0,0.0,3.197307100169419
7.5,107,40,0,0,1.0,0.0,0.0,3.7709879019804347
7.5,111,40,0,0,1.0,0.0,0.0,3.591435316524316
7.5,106,40,0,0,1.0,0.0,0.0,3.2630349316411396
7.5,109,40,0,0,1.0,0.0,0.0,4.970954676333887
7.5,110,40,0,0,1.0,0.0,0.0,6.08458038585108
7.5,108,40,0,0,1.0,0.0,0.0,5.817700761253291
7.5,113,40,0,0,1.0,0.0,0.0,3.3428869189731314
7.5,115,40,0,0,1.0,0.0,0.0,3.3644750439411766
7.5,112,40,0,0,1.0,0.0,0.0,3.133300056662764
7.5,116,40,0,0,1.0,0.0,0.0,2.968439716306213
7.5,114,40,0,0,1.0,0.0,0.0,3.196003742527725
7.5,123,40,0,0,1.0,0.0,0.0,3.1964713329760652
7.5,122,40,0,0,1.0,0.0,0.0,3.308407848629912
7.5,124,40,0,0,1.0,0.0,0.0,3.3220175452424257
7.5,117,40,0,0,1.0,0.0,0.0,3.4827010123427327
7.5,119,40,0,0,1.0,0.0,0.0,3.115455420089481
7.5,126,40,0,0,1.0,0.0,0.0,3.434525118133493
7.5,118,40,0,0,1.0,0.0,0.0,3.622560660582019
7.5,120,40,0,0,1.0,0.0,0.0,4.095538587205511
7.5,121,40,0,0,1.0,0.0,0.0,3.6303128494530883
7.5,127,40,0,0,1.0,0.0,0.0,3.4853751012492054
7.5,125,40,0,0,1.0,0.0,0.0,3.790560650630096
7.5,129,40,0,0,1.0,0.0,0.0,3.5490308531793566
7.5,133,40,0,0,1.0,0.0,0.0,3.103728933036734
7.5,130,40,0,0,1.0,0.0,0.0,2.8858945343368125
7.5,131,40,0,0,1.0,0.0,0.0,3.6909036238978863
7.5,134,40,0,0,1.0,0.0,0.0,3.514064551573154
7.5,128,40,0,0,1.0,0.0,0.0,3.6936119484333574
7.5,135,40,0,0,1.0,0.0,0.0,3.7507104191840717
7.5,139,40,0,0,1.0,0.0,0.0,3.388922940095805
7.5,132,40,0,0,1.0,0.0,0.0,3.6807699068808604
7.5,137,40,0,0,1.0,0.0,0.0,3.1701697387513406
7.5,136,40,0,0,1.0,0.0,0.0,3.8246435954252265
7.5,138,40,0,0,1.0,0.0,0.0,2.837890591472559
7.5,140,40,0,0,1.0,0.0,0.0,3.4208075963049716
7.5,141,40,0,0,1.0,0.0,0.0,3.7389201457104817
7.5,144,40,0,0,1.0,0.0,0.0,3.0968656944181143
7.5,142,40,0,0,1.0,0.0,0.0,3.7550265808079524
7.5,143,40,0,0,1.0,0.0,0.0,3.508560388765692
7.5,145,40,0,0,1.0,0.0,0.0,4.038582023857524
7.5,150,40,0,0,1.0,0.0,0.0,3.077308373692875
7.5,146,40,0,0,1.0,0.0,0.0,4.096127558945259
7.5,147,40,0,0,1.0,0.0,0.0,3.711176211199163
7.5,148,40,0,0,1.0,0.0,0.0,3.522131416243071
7.5,152,40,0,0,1.0,0.0,0.0,3.95758853943211
7.5,151,40,0,0,1.0,0.0,0.0,3.341056762756986
7.5,149,40,0,0,1.0,0.0,0.0,3.310396287532974
7.5,153,40,0,0,1.0,0.0,0.0,3.9361671711085116
7.5,154,40,0,0,1.0,0.0,0.0,3.7330138882301194
7.5,155,40,0,0,1.0,0.0,0.0,6.402578394045103
7.5,159,40,0,0,1.0,0.0,0.0,3.72561570747338
7.5,158,40,0,0,1.0,0.0,0.0,3.3201003311098916
7.5,160,40,0,0,1.0,0.0,0.0,3.9596641888365958
7.5,156,40,0,0,1.0,0.0,0.0,3.5348082835380943
7.5,161,40,0,0,1.0,0.0,0.0,3.070143676848171
7.5,162,40,0,0,1.0,0.0,0.0,3.5779112999783607
7.5,163,40,0,0,1.0,0.0,0.0,3.531849878689466
7.5,165,40,0,0,1.0,0.0,0.0,3.472076003833344
7.5,166,40,0,0,1.0,0.0,0.0,3.242967017925922
7.5,164,40,0,0,1.0,0.0,0.0,3.004646167688594
7.5,168,40,0,0,1.0,0.0,0.0,3.3055553530742485
7.5,169,40,0,0,1.0,0.0,0.0,3.4532068518938934
7.5,167,40,0,0,1.0,0.0,0.0,3.6270799221692207
7.5,157,40,0,0,1.0,0.0,0.0,3.5157502271466177
7.5,172,40,0,0,1.0,0.0,0.0,6.119845563112387
7.5,171,40,0,0,1.0,0.0,0.0,3.5996052345955576
7.5,170,40,0,0,1.0,0.0,0.0,2.819537272150769
7.5,175,40,0,0,1.0,0.0,0.0,3.38188187953763
7.5,174,40,0,0,1.0,0.0,0.0,3.5323336461225323
7.5,173,40,0,0,1.0,0.0,0.0,3.3080772830398573
7.5,176,40,0,0,1.0,0.0,0.0,3.804365873942821
7.5,177,40,0,0,1.0,0.0,0.0,2.855636711374479
7.5,180,40,0,0,1.0,0.0,0.0,3.1066395295007827
7.5,185,40,0,0,1.0,0.0,0.0,3.829781720574958
7.5,186,40,0,0,1.0,0.0,0.0,3.7272835285184405
7.5,184,40,0,0,1.0,0.0,0.0,3.7438577083826496
7.5,178,40,0,0,1.0,0.0,0.0,3.8580797208576434
7.5,181,40,0,0,1.0,0.0,0.0,4.176405366157751
7.5,183,40,0,0,1.0,0.0,0.0,3.1977738703303737
7.5,182,40,0,0,1.0,0.0,0.0,3.788954830217417
7.5,187,40,0,0,1.0,0.0,0.0,3.1954068349920206
7.5,179,40,0,0,1.0,0.0,0.0,3.1122431621404116
7.5,188,40,0,0,1.0,0.0,0.0,6.090836763689182
7.5,191,40,0,0,1.0,0.0,0.0,3.6023948095032794
7.5,189,40,0,0,1.0,0.0,0.0,3.332420252021946
7.5,190,40,0,0,1.0,0.0,0.0,3.174780723992199
7.5,192,40,0,0,1.0,0.0,0.0,3.5857646961992287
7.5,194,40,0,0,1.0,0.0,0.0,3.314498152650491
7.5,195,40,0,0,1.0,0.0,0.0,3.2447573052196246
7.5,197,40,0,0,1.0,0.0,0.0,3.04617103214579
7.5,193,40,0,0,1.0,0.0,0.0,3.1690420840473443
7.5,199,40,0,0,1.0,0.0,0.0,3.300374979463327
7.5,196,40,0,0,1.0,0.0,0.0,5.10711207346222
7.5,200,40,0,0,1.0,0.0,0.0,3.6841398211472303
7.5,198,40,0,0,1.0,0.0,0.0,7.569914382228643
7.5,201,40,0,0,1.0,0.0,0.0,3.3877702374662704
7.5,203,40,0,0,1.0,0.0,0.0,3.77959880490231
7.5,202,40,0,0,1.0,0.0,0.0,3.7473794484892267
7.5,205,40,0,0,1.0,0.0,0.0,2.718213948573246
7.5,204,40,0,0,1.0,0.0,0.0,3.8954827321362573
7.5,206,40,0,0,1.0,0.0,0.0,3.4900255504823128
7.5,207,40,0,0,1.0,0.0,0.0,3.0416077217415562
7.5,208,40,0,0,1.0,0.0,0.0,3.85499352548226
7.5,213,40,0,0,1.0,0.0,0.0,3.1243641392756474
7.5,209,40,0,0,1.0,0.0,0.0,3.49941847697842
7.5,211,40,0,0,1.0,0.0,0.0,4.509233228995262
7.5,210,40,0,0,1.0,0.0,0.0,2.99114939714442
7.5,212,40,0,0,1.0,0.0,0.0,3.4454225100578144
7.5,216,40,0,0,1.0,0.0,0.0,3.5173582137649815
7.5,219,40,0,0,1.0,0.0,0.0,4.000439753793534
7.5,214,40,0,0,1.0,0.0,0.0,3.1382240091670672
7.5,215,40,0,0,1.0,0.0,0.0,3.1639708099998862
7.5,222,40,0,0,1.0,0.0,0.0,3.0081648377666705
7.5,217,40,0,0,1.0,0.0,0.0,3.529406947363616
7.5,223,40,0,0,1.0,0.0,0.0,2.972008548979329
7.5,218,40,0,0,1.0,0.0,0.0,3.0052369922337845
7.5,220,40,0,0,1.0,0.0,0.0,3.328675035301245
7.5,221,40,0,0,1.0,0.0,0.0,4.312274670673222
7.5,224,40,0,0,1.0,0.0,0.0,3.921637272830684
7.5,228,40,0,0,1.0,0.0,0.0,5.026801228567761
7.5,225,40,0,0,1.0,0.0,0.0,3.615487231661009
7.5,227,40,0,0,1.0,0.0,0.0,4.855317654290396
7.5,226,40,0,0,1.0,0.0,0.0,4.097035232279209
7.5,234,40,0,0,1.0,0.0,0.0,3.2934404331644345
7.5,229,40,0,0,1.0,0.0,0.0,3.676293565207022
7.5,230,40,0,0,1.0,0.0,0.0,5.606857584002464
7.5,233,40,0,0,1.0,0.0,0.0,3.2796913766645504
7.5,232,40,0,0,1.0,0.0,0.0,2.9314013805442465
7.5,231,40,0,0,1.0,0.0,0.0,3.8063741549457717
7.5,236,40,0,0,1.0,0.0,0.0,3.1225832894507315
7.5,235,40,0,0,1.0,0.0,0.0,2.9325257674643184
7.5,238,40,0,0,1.0,0.0,0.0,3.839301368041214
7.5,237,40,0,0,1.0,0.0,0.0,3.5169274189822106
7.5,241,40,0,0,1.0,0.0,0.0,3.115534951402022
7.5,240,40,0,0,1.0,0.0,0.0,3.0815858140888386
7.5,239,40,0,0,1.0,0.0,0.0,3.6242367663041746
7.5,245,40,0,0,1.0,0.0,0.0,3.2745378583549494
7.5,244,40,0,0,1.0,0.0,0.0,3.495473583706803
7.5,242,40,0,0,1.0,0.0,0.0,3.0292136613930785
7.5,243,40,0,0,1.0,0.0,0.0,3.4743972795777225
7.5,249,40,0,0,1.0,0.0,0.0,3.420778102356305
7.5,246,40,0,0,1.0,0.0,0.0,3.892932514245107
7.5,247,40,0,0,1.0,0.0,0.0,3.9895326057100946
8.0,0,40,0,0,1.0,0.0,0.0,3.4330663633880905
7.5,248,40,0,0,1.0,0.0,0.0,3.52914265014428
8.0,5,40,0,0,1.0,0.0,0.0,3.1915486593208526
8.0,6,40,0,0,1.0,0.0,0.0,3.025248914920166
8.0,1,40,0,0,1.0,0.0,0.0,3.2817291832337445
8.0,4,40,0,0,1.0,0.0,0.0,3.745313386905734
8.0,2,40,0,0,1.0,0.0,0.0,5.5438463822184945
8.0,11,40,0,0,1.0,0.0,0.0,3.0819818589251318
8.0,3,40,0,0,1.0,0.0,0.0,3.391903024446576
8.0,10,40,0,0,1.0,0.0,0.0,3.359605009312916
8.0,8,40,0,0,1.0,0.0,0.0,3.8443736855631316
8.0,7,40,0,0,1.0,0.0,0.0,3.156648910916936
8.0,12,40,0,0,1.0,0.0,0.0,3.373671212809092
8.0,9,40,0,0,1.0,0.0,0.0,4.098846901273215
8.0,13,40,0,0,1.0,0.0,0.0,3.3383870853299866
8.0,14,40,0,0,1.0,0.0,0.0,3.5052142549161815
8.0,15,40,0,0,1.0,0.0,0.0,3.83683702516723
8.0,18,40,0,0,1.0,0.0,0.0,2.9933045572379218
8.0,17,40,0,0,1.0,0.0,0.0,5.430567545333216
8.0,20,40,0,0,1.0,0.0,0.0,3.893339636246222
8.0,16,40,0,0,1.0,0.0,0.0,3.1807764977568476
8.0,22,40,0,0,1.0,0.0,0.0,3.1384460027181458
8.0,23,40,0,0,1.0,0.0,0.0,6.0178212525479555
8.0,21,40,0,0,1.0,0.0,0.0,4.313594425602721
8.0,24,40,0,0,1.0,0.0,0.0,3.210919451132976
8.0,19,40,0,0,1.0,0.0,0.0,3.865749056232056
8.0,26,40,0,0,1.0,0.0,0.0,3.704965584656095
8.0,27,40,0,0,1.0,0.0,0.0,3.764455456756123
8.0,29,40,0,0,1.0,0.0,0.0,3.385504343502968
8.0,28,40,0,0,1.0,0.0,0.0,3.4534428088735383
8.0,25,40,0,0,1.0,0.0,0.0,4.6835880720121645
8.0,30,40,0,0,1.0,0.0,0.0,3.127745069644476
8.0,31,40,0,0,1.0,0.0,0.0,3.963699540111899
8.0,36,40,0,0,1.0,0.0,0.0,3.8065462306971094
8.0,35,40,0,0,1.0,0.0,0.0,3.334320644989662
8.0,32,40,0,0,1.0,0.0,0.0,3.2009700892515918
8.0,33,40,0,0,1.0,0.0,0.0,3.172111715053732
8.0,34,40,0,0,1.0,0.0,0.0,4.078015178492921
8.0,37,40,0,0,1.0,0.0,0.0,3.609063097962293
8.0,40,40,0,0,1.0,0.0,0.0,3.529478709610917
8.0,39,40,0,0,1.0,0.0,0.0,3.458068994491992
8.0,41,40,0,0,1.0,0.0,0.0,3.6334314766987648
8.0,38,40,0,0,1.0,0.0,0.0,3.42679372783999
8.0,42,40,0,0,1.0,0.0,0.0,3.676534407745096
8.0,44,40,0,0,1.0,0.0,0.0,3.480161127280984
8.0,43,40,0,0,1.0,0.0,0.0,3.4812114527689295
8.0,47,40,0,0,1.0,0.0,0.0,5.099146525974153
8.0,45,40,0,0,1.0,0.0,0.0,3.884870765123735
8.0,49,40,0,0,1.0,0.0,0.0,3.3075076633478404
8.0,48,40,0,0,1.0,0.0,0.0,3.772123640702776
8.0,46,40,0,0,1.0,0.0,0.0,3.501996365609588
8.0,53,40,0,0,1.0,0.0,0.0,3.68197721588331
8.0,52,40,0,0,1.0,0.0,0.0,3.8356252917645834
8.0,51,40,0,0,1.0,0.0,0.0,3.20665722029147
8.0,50,40,0,0,1.0,0.0,0.0,5.603131091435114
8.0,56,40,0,0,1.0,0.0,0.0,3.5901514839499513
8.0,55,40,0,0,1.0,0.0,0.0,3.54521077821476
8.0,54,40,0,0,1.0,0.0,0.0,3.30540080312367
8.0,57,40,0,0,1.0,0.0,0.0,3.650912082351625
8.0,58,40,0,0,1.0,0.0,0.0,3.123922929080982
8.0,61,40,0,0,1.0,0.0,0.0,2.8114100444354424
8.0,62,40,0,0,1.0,0.0,0.0,3.73259738613055
8.0,59,40,0,0,1.0,0.0,0.0,3.7093293446771853
8.0,65,40,0,0,1.0,0.0,0.0,2.9146268939000657
8.0,60,40,0,0,1.0,0.0,0.0,3.625341301236928
8.0,64,40,0,0,1.0,0.0,0.0,6.446147819425396
8.0,63,40,0,0,1.0,0.0,0.0,3.4759552523573816
8.0,67,40,0,0,1.0,0.0,0.0,3.166770718526895
8.0,69,40,0,0,1.0,0.0,0.0,3.4960648692194125
8.0,66,40,0,0,1.0,0.0,0.0,4.862866548379655
8.0,68,40,0,0,1.0,0.0,0.0,3.7345423840342584
8.0,75,40,0,0,1.0,0.0,0.0,2.9776268468265656
8.0,73,40,0,0,1.0,0.0,0.0,3.3035302059971317
8.0,71,40,0,0,1.0,0.0,0.0,3.4866073984444013
8.0,70,40,0,0,1.0,0.0,0.0,3.6952475106472846
8.0,72,40,0,0,1.0,0.0,0.0,3.5148850496301094
8.0,74,40,0,0,1.0,0.0,0.0,4.183621798648145
8.0,80,40,0,0,1.0,0.0,0.0,3.2450066339433064
8.0,79,40,0,0,1.0,0.0,0.0,3.4329108472759176
8.0,76,40,0,0,1.0,0.0,0.0,3.6886087633655755
8.0,81,40,0,0,1.0,0.0,0.0,3.5127801151428293
8.0,77,40,0,0,1.0,0.0,0.0,3.1518852703965656
8.0,78,40,0,0,1.0,0.0,0.0,3.654346545454453
8.0,84,40,0,0,1.0,0.0,0.0,3.9209904715978268
8.0,82,40,0,0,1.0,0.0,0.0,3.278000277492177
8.0,83,40,0,0,1.0,0.0,0.0,3.8493459403989903
8.0,85,40,0,0,1.0,0.0,0.0,5.729724576057125
8.0,86,40,0,0,1.0,0.0,0.0,3.3013435205708723
8.0,87,40,0,0,1.0,0.0,0.0,3.8620980265087064
8.0,89,40,0,0,1.0,0.0,0.0,3.2181739391836346
8.0,88,40,0,0,1.0,0.0,0.0,2.9812884936652444
8.0,91,40,0,0,1.0,0.0,0.0,3.1050830970481287
8.0,90,40,0,0,1.0,0.0,0.0,4.025909316387574
8.0,92,40,0,0,1.0,0.0,0.0,3.454640918954324
8.0,93,40,0,0,1.0,0.0,0.0,3.8450814242449995
8.0,96,40,0,0,1.0,0.0,0.0,3.3367323123027175
8.0,98,40,0,0,1.0,0.0,0.0,3.5436466613126107
8.0,95,40,0,0,1.0,0.0,0.0,4.129700711033218
8.0,97,40,0,0,1.0,0.0,0.0,3.741885872008963
8.0,100,40,0,0,1.0,0.0,0.0,3.055183200960726
8.0,99,40,0,0,1.0,0.0,0.0,3.1568975027074937
8.0,101,40,0,0,1.0,0.0,0.0,3.1146968389111045
8.0,107,40,0,0,1.0,0.0,0.0,3.5287420953958657
8.0,103,40,0,0,1.0,0.0,0.0,4.134734929144369
8.0,102,40,0,0,1.0,0.0,0.0,3.6018545503814834
8.0,94,40,0,0,1.0,0.0,0.0,3.862650502410915
8.0,108,40,0,0,1.0,0.0,0.0,4.047614952551295
8.0,105,40,0,0,1.0,0.0,0.0,3.6041294321191275
8.0,104,40,0,0,1.0,0.0,0.0,3.0569285009740415
8.0,106,40,0,0,1.0,0.0,0.0,3.9009939021468
8.0,111,40,0,0,1.0,0.0,0.0,3.689560848150067
8.0,109,40,0,0,1.0,0.0,0.0,3.3118159380455494
8.0,113,40,0,0,1.0,0.0,0.0,3.5500328297497425
8.0,112,40,0,0,1.0,0.0,0.0,2.951999514345568
8.0,110,40,0,0,1.0,0.0,0.0,3.2865387744730308
8.0,116,40,0,0,1.0,0.0,0.0,3.606465753258933
8.0,114,40,0,0,1.0,0.0,0.0,3.5720623566796816
8.0,118,40,0,0,1.0,0.0,0.0,3.4514039838440516
8.0,115,40,0,0,1.0,0.0,0.0,4.033758617744034
8.0,120,40,0,0,1.0,0.0,0.0,3.3627471885910496
8.0,124,40,0,0,1.0,0.0,0.0,3.197318323293259
8.0,117,40,0,0,1.0,0.0,0.0,3.5415678206787313
8.0,119,40,0,0,1.0,0.0,0.0,3.806836013330025
8.0,125,40,0,0,1.0,0.0,0.0,4.072823215076886
8.0,121,40,0,0,1.0,0.0,0.0,5.334913443112386
8.0,122,40,0,0,1.0,0.0,0.0,3.303411637333261
8.0,123,40,0,0,1.0,0.0,0.0,3.0375124683788486
8.0,127,40,0,0,1.0,0.0,0.0,3.8977609049780866
8.0,126,40,0,0,1.0,0.0,0.0,3.5324277230448358
8.0,129,40,0,0,1.0,0.0,0.0,3.63194439018284
8.0,128,40,0,0,1.0,0.0,0.0,3.5149953769638693
8.0,133,40,0,0,1.0,0.0,0.0,3.266219164556565
8.0,134,40,0,0,1.0,0.0,0.0,3.729399622594505
8.0,132,40,0,0,1.0,0.0,0.0,3.4170200316278057
8.0,130,40,0,0,1.0,0.0,0.0,5.45395733219757
8.0,137,40,0,0,1.0,0.0,0.0,4.059393719078902
8.0,139,40,0,0,1.0,0.0,0.0,3.011190425158165
8.0,136,40,0,0,1.0,0.0,0.0,2.9824174295662416
8.0,138,40,0,0,1.0,0.0,0.0,4.389146343757572
8.0,131,40,0,0,1.0,0.0,0.0,5.897353472552206
8.0,145,40,0,0,1.0,0.0,0.0,2.9898248881581755
8.0,140,40,0,0,1.0,0.0,0.0,3.7011198838790698
8.0,142,40,0,0,1.0,0.0,0.0,4.010131790044639
8.0,143,40,0,0,1.0,0.0,0.0,5.487478361077204
8.0,141,40,0,0,1.0,0.0,0.0,4.011715796532508
8.0,144,40,0,0,1.0,0.0,0.0,3.4947213368653407
8.0,147,40,0,0,1.0,0.0,0.0,3.3788149759388952
8.0,146,40,0,0,1.0,0.0,0.0,3.6919402296571753
8.0,149,40,0,0,1.0,0.0,0.0,3.425888870888344
8.0,148,40,0,0,1.0,0.0,0.0,2.773180298998452
8.0,135,10,11,19,0.25,0.275,0.475,3.536426965988133
8.0,150,40,0,0,1.0,0.0,0.0,3.7936768547614728
8.0,154,40,0,0,1.0,0.0,0.0,3.5779358536789188
8.0,152,40,0,0,1.0,0.0,0.0,3.466179432015461
8.0,151,40,0,0,1.0,0.0,0.0,3.5644543481996793
8.0,156,40,0,0,1.0,0.0,0.0,3.025162419778837
8.0,153,40,0,0,1.0,0.0,0.0,2.693344016889103
8.0,155,40,0,0,1.0,0.0,0.0,5.887207234895367
8.0,159,40,0,0,1.0,0.0,0.0,4.026639449262753
8.0,158,40,0,0,1.0,0.0,0.0,3.501899968158024
8.0,160,40,0,0,1.0,0.0,0.0,3.5183469660417614
8.0,157,40,0,0,1.0,0.0,0.0,3.448348610808479
8.0,161,40,0,0,1.0,0.0,0.0,3.596076916662814
8.0,165,40,0,0,1.0,0.0,0.0,3.4408783571256016
8.0,162,40,0,0,1.0,0.0,0.0,4.035114476542193
8.0,164,40,0,0,1.0,0.0,0.0,5.138680380881392
8.0,163,40,0,0,1.0,0.0,0.0,3.1081345773037397
8.0,168,40,0,0,1.0,0.0,0.0,3.6599128047685854
8.0,166,40,0,0,1.0,0.0,0.0,4.371218819143077
8.0,167,40,0,0,1.0,0.0,0.0,3.1417492475216013
8.0,171,40,0,0,1.0,0.0,0.0,3.4948532569012256
8.0,170,40,0,0,1.0,0.0,0.0,3.235363873884242
8.0,169,40,0,0,1.0,0.0,0.0,3.2012085764559544
8.0,174,40,0,0,1.0,0.0,0.0,3.2693413473805677
8.0,172,40,0,0,1.0,0.0,0.0,3.2400883480440412
8.0,173,40,0,0,1.0,0.0,0.0,3.374460336241102
8.0,176,40,0,0,1.0,0.0,0.0,3.3112516440645434
8.0,179,40,0,0,1.0,0.0,0.0,4.957225105738672
8.0,180,40,0,0,1.0,0.0,0.0,4.5242725603232525
8.0,175,40,0,0,1.0,0.0,0.0,3.603753993324651
8.0,178,40,0,0,1.0,0.0,0.0,3.1842096783612552
8.0,182,40,0,0,1.0,0.0,0.0,3.7845532915371907
8.0,177,40,0,0,1.0,0.0,0.0,4.070560293309534
8.0,183,40,0,0,1.0,0.0,0.0,4.592575827046437
8.0,185,40,0,0,1.0,0.0,0.0,3.4599477942248598
8.0,181,40,0,0,1.0,0.0,0.0,3.651413264738821
8.0,187,40,0,0,1.0,0.0,0.0,3.1108011459107003
8.0,188,40,0,0,1.0,0.0,0.0,3.3233841464268634
8.0,190,40,0,0,1.0,0.0,0.0,3.239562577080494
8.0,184,40,0,0,1.0,0.0,0.0,5.160209916683551
8.0,191,40,0,0,1.0,0.0,0.0,3.3135691026769067
8.0,192,40,0,0,1.0,0.0,0.0,3.3376791395239467
8.0,186,40,0,0,1.0,0.0,0.0,3.537119683052616
8.0,193,40,0,0,1.0,0.0,0.0,3.830461990163566
8.0,196,40,0,0,1.0,0.0,0.0,2.9974172935964623
8.0,189,40,0,0,1.0,0.0,0.0,3.1876361735014678
8.0,194,40,0,0,1.0,0.0,0.0,4.17131953546378
8.0,199,40,0,0,1.0,0.0,0.0,3.4460837145638976
8.0,197,40,0,0,1.0,0.0,0.0,3.402416878706461
8.0,195,40,0,0,1.0,0.0,0.0,3.8514737888592405
8.0,200,40,0,0,1.0,0.0,0.0,3.691731940255555
8.0,198,40,0,0,1.0,0.0,0.0,3.9686882971566946
8.0,202,40,0,0,1.0,0.0,0.0,3.4687311593909174
8.0,204,40,0,0,1.0,0.0,0.0,4.119150758364687
8.0,201,40,0,0,1.0,0.0,0.0,5.888255075154528
8.0,205,40,0,0,1.0,0.0,0.0,6.27982498212682
8.0,203,40,0,0,1.0,0.0,0.0,3.1511907171365303
8.0,207,40,0,0,1.0,0.0,0.0,3.004374031489829
8.0,210,40,0,0,1.0,0.0,0.0,3.609041228685382
8.0,206,40,0,0,1.0,0.0,0.0,3.710111788840287
8.0,208,40,0,0,1.0,0.0,0.0,3.669612096840362
8.0,211,40,0,0,1.0,0.0,0.0,5.210592737584046
8.0,212,40,0,0,1.0,0.0,0.0,3.8304300907794357
8.0,209,40,0,0,1.0,0.0,0.0,3.223863274853867
8.0,214,40,0,0,1.0,0.0,0.0,6.323142041824734
8.0,218,40,0,0,1.0,0.0,0.0,3.5609559817108165
