"Trial","Event_raw","Event_trial","Response","Resp_Int","Initiator","Log_Init","When","Dist_metric","Log_dist_metric","Dist_topological","Ang_area","Rank_area","Loom","Log_loom","Ang_pos","Heading"
"g3",136,22,0,16.33796466,230.2667539,2.362231239,"After",49.92674377,1.698333242,33,0,20,0.050265482,-1.298730145,1.535833559,0.59476545
"g3",136,22,0,24.31303797,230.2667539,2.362231239,"After",32.89851173,1.517176252,20,0,20,0,-1000,3.020347694,0.106457013
"g3",136,22,0,15.08798768,230.2667539,2.362231239,"After",42.52674306,1.628662123,30,0,24,0.028274334,-1.548607618,1.128281138,3.119806303
"g3",136,22,0,12.54799382,230.2667539,2.362231239,"After",36.53650225,1.562726969,26,0.021991149,28,0,-1000,1.06207179,3.668221817
"g3",136,22,0,17.6520546,230.2667539,2.362231239,"After",40.86167754,1.611316192,27,0,19,0,-1000,1.329751881,1.453551343
"g3",136,22,0,6.46915841,230.2667539,2.362231239,"After",6.904647413,0.839141506,2,1.140398133,2,0.012566371,-1.900790136,1.111349223,1.421798809
"g3",136,22,0,4.506193,230.2667539,2.362231239,"After",45.90580681,1.661867625,32,0,21,0.05969026,-1.224096526,1.762190613,1.302589275
"g3",136,22,0,45.32097968,230.2667539,2.362231239,"After",29.18287015,1.465128003,19,0,25,0,-1000,0.060109581,1.125389912
"g3",136,22,0,31.32781622,230.2667539,2.362231239,"After",13.14245533,1.11867651,8,0.254469005,13,0.672300828,-0.172436354,1.780801218,3.150628381
"g3",136,22,0,23.53460327,230.2667539,2.362231239,"After",22.14444729,1.345264845,13,0,15,0,-1000,2.939949965,0.432275485
"g3",136,22,0,18.10746463,230.2667539,2.362231239,"After",9.609359208,0.982694428,5,0,19,0.006283185,-2.201820132,0.560989799,1.48245999
"g3",136,22,0,20.74498243,230.2667539,2.362231239,"After",23.95867234,1.379462748,15,0.285884931,7,0.131946891,-0.879600837,1.35924806,1.575687312
"g3",136,22,0,6.899426307,230.2667539,2.362231239,"After",20.61347228,1.314151154,12,0,23,0.053407075,-1.272401206,1.117150112,1.796028799
"g3",136,22,0,38.60354131,230.2667539,2.362231239,"After",41.65315832,1.619647937,29,0.021991149,14,0,-1000,2.829946617,0.500016494
"g3",136,22,0,11.20122745,230.2667539,2.362231239,"After",5.479253496,0.738721393,1,0.41469023,3,0.694291976,-0.158457854,2.79619004,0.841441386
"g3",136,22,0,1.282904006,230.2667539,2.362231239,"After",16.49910924,1.217460498,9,0,20,0.131946891,-0.879600837,0.567416964,2.554775699
"g3",136,22,0,37.59651507,230.2667539,2.362231239,"After",35.33968278,1.548262647,25,0.182212374,7,0.072256631,-1.141122291,1.262701448,3.307755623
"g3",136,22,0,38.5332557,230.2667539,2.362231239,"After",7.321414976,0.864595023,3,0,19,0.050265482,-1.298730145,0.301562153,1.239227082
"g3",136,22,0,12.08050047,230.2667539,2.362231239,"After",35.21755952,1.546759257,24,0,30,0.574911456,-0.240399038,0.621997329,3.909119512
"g3",136,22,0,7.623865191,230.2667539,2.362231239,"After",22.91662094,1.360150581,14,0,27,0,-1000,0.326441941,0.672350898
"g3",136,22,0,22.24527472,230.2667539,2.362231239,"After",7.44211415,0.871696327,4,0.640884901,2,0.100530965,-0.997700149,0.843935515,0.862122944
"g3",136,22,0,14.73001867,230.2667539,2.362231239,"After",18.03399494,1.256091944,10,0,13,0.358141563,-0.445945276,3.114542249,0.240738479
"g3",136,22,0,14.76933799,230.2667539,2.362231239,"After",25.38862834,1.404639238,16,0,20,0.025132741,-1.59976014,0.099725476,1.324634114
"g3",136,22,0,17.59000395,230.2667539,2.362231239,"After",13.00239032,1.114023199,7,0.043982297,14,0,-1000,2.823004497,0.29751211
"g3",136,22,0,12.98772933,230.2667539,2.362231239,"After",19.36291422,1.286970721,11,0.078539816,21,0.329867229,-0.481660828,1.004334847,4.311010958
"g3",136,22,0,19.85636612,230.2667539,2.362231239,"After",26.01766024,1.415268238,17,0.144513262,10,0.050265482,-1.298730145,1.052463854,1.600779864
"g3",136,22,0,9.570213921,230.2667539,2.362231239,"After",34.90087191,1.542836277,22,0.015707963,24,0.003141593,-2.502850127,1.399692598,1.2727084
"g3",136,22,0,12.87505102,230.2667539,2.362231239,"After",35.20981557,1.54666375,23,0.135088484,19,0.160221225,-0.795279951,1.839175031,3.348754395
"g3",136,22,0,38.57421933,230.2667539,2.362231239,"After",26.96523354,1.430804186,18,0,17,0.097389372,-1.011488433,2.843054078,0.230526236
"g3",137,23,0,11.23951596,389.2526223,2.590231547,"After",45.93844924,1.66217633,15,0.15393804,12,0.031415927,-1.502850127,2.322544316,0.481977787
"g3",137,23,0,20.74861232,389.2526223,2.590231547,"After",23.31126809,1.367565899,8,0.36756634,5,0,-1000,1.877370436,0.647844438
"g3",137,23,0,26.76217824,389.2526223,2.590231547,"After",15.16157674,1.180744368,5,0.628318531,2,0,-1000,1.399621709,0.684235603
"g3",137,23,0,13.42654549,389.2526223,2.590231547,"After",43.27473708,1.636234438,14,0.056548668,23,0.025132741,-1.59976014,2.197060024,0.867397809
"g3",137,23,0,3.627550032,389.2526223,2.590231547,"After",41.67364153,1.619861452,13,0.144513262,12,0.050265482,-1.298730145,2.481733889,0.502533437
"g3",137,23,0,51.02488609,389.2526223,2.590231547,"After",5.947657316,0.774345938,1,1.529955622,1,0.122522113,-0.91178552,0.710273019,0.907215071
"g3",137,23,0,5.892341105,389.2526223,2.590231547,"After",24.29816605,1.385573496,10,0.062831853,14,0.216769893,-0.664001037,1.789830869,0.605415529
"g3",137,23,0,21.55654427,389.2526223,2.590231547,"After",30.67585999,1.486796747,11,0.207345115,6,0.021991149,-1.657752087,2.401298766,0.57271774
"g3",137,23,0,5.730410813,389.2526223,2.590231547,"After",11.08216094,1.044624453,2,0.424115008,2,0.232477856,-0.633618408,2.594580421,0.8394342
"g3",137,23,0,21.78452299,389.2526223,2.590231547,"After",13.81070551,1.140215865,4,0.512079603,4,0.056548668,-1.247577622,2.131501335,0.432970522
"g3",137,23,0,24.75071167,389.2526223,2.590231547,"After",24.14982506,1.382913989,9,0,33,0.081681409,-1.087876779,2.132701578,0.642025124
"g3",137,23,0,50.69665798,389.2526223,2.590231547,"After",17.56378084,1.244618009,7,0.245044227,2,0.131946891,-0.879600837,0.256456898,1.988094253
"g3",137,23,0,9.326068477,389.2526223,2.590231547,"After",33.98380213,1.531271966,12,0.081681409,14,0.037699112,-1.423668881,2.092389104,0.649214109
"g3",137,23,0,31.69956882,389.2526223,2.590231547,"After",13.72227881,1.137426239,3,0,28,0.018849556,-1.724698877,0.380403118,0.653970285
"g3",137,23,0,31.28505413,389.2526223,2.590231547,"After",48.6231632,1.686843209,16,0,24,0,-1000,2.176845366,0.963957391
"g3",137,23,0,37.54867678,389.2526223,2.590231547,"After",15.3188225,1.185225384,6,0.383274304,5,0.138230077,-0.859397451,0.969823439,0.572003935
"g3",138,24,0,28.75974381,322.0389212,2.507908363,"After",29.36107986,1.467772024,2,0.050265482,11,0,-1000,3.028668409,3.176383678
"g3",138,24,0,23.69780542,322.0389212,2.507908363,"After",32.61593677,1.513429856,3,0.062831853,6,0.006283185,-2.201820132,0.110012682,2.8517933
"g3",138,24,0,10.90401251,322.0389212,2.507908363,"After",44.77389743,1.6510249,6,0.040840704,13,0.009424778,-2.025728873,0.078706043,2.658366882
"g3",138,24,0,15.750869,322.0389212,2.507908363,"After",44.88156673,1.652068009,7,0.028274334,15,0,-1000,3.116526054,2.761851878
"g3",138,24,0,12.00075704,322.0389212,2.507908363,"After",37.47137139,1.573699588,4,0.040840704,10,0,-1000,0.033746605,2.710134327
"g3",138,24,0,16.58674165,322.0389212,2.507908363,"After",43.08699763,1.634346233,5,0.05969026,11,0.043982297,-1.356722092,0.20389046,3.234010013
"g3",138,24,0,4.936132873,322.0389212,2.507908363,"After",29.25982358,1.466271703,1,0.078539816,5,0.006283185,-2.201820132,2.905768521,3.334995724
"g3",139,25,1,214.1173498,445.1898641,2.648545268,"After",8.538389212,0.931375948,1,0.829380461,3,0.034557519,-1.461457442,0.773545584,1.587041894
"g3",139,25,0,40.92607697,445.1898641,2.648545268,"After",37.92398304,1.578913944,5,0.210486708,6,0,-1000,1.417467448,2.51114709
"g3",139,25,0,69.91440668,445.1898641,2.648545268,"After",17.12733509,1.233689795,3,0.015707963,26,0.034557519,-1.461457442,0.57559976,2.045302935
"g3",139,25,0,17.62663634,445.1898641,2.648545268,"After",47.67814446,1.678319345,7,0.166504411,4,0.015707963,-1.803880123,1.551480329,3.638468626
"g3",139,25,0,23.38316196,445.1898641,2.648545268,"After",38.02477496,1.580066652,6,0.197920337,6,0.028274334,-1.548607618,1.694046391,2.385681048
"g3",139,25,0,35.52050526,445.1898641,2.648545268,"After",27.03219355,1.431881288,4,0.116238928,10,0.015707963,-1.803880123,1.042343121,2.017910514
"g3",139,25,0,40.02740729,445.1898641,2.648545268,"After",12.32779555,1.090885423,2,0.496371639,2,0.069115038,-1.160427446,1.025731548,2.089369057
"g3",139,25,0,24.36089185,445.1898641,2.648545268,"After",48.62171979,1.686830316,8,0.160221225,7,0.018849556,-1.724698877,1.355848386,2.507617887
"g3",140,26,0,22.00425991,235.9084219,2.372743445,"After",44.05866023,1.644031287,10,0.131946891,8,0.043982297,-1.356722092,0.87218887,0.82595606
"g3",140,26,0,29.68049675,235.9084219,2.372743445,"After",28.78424404,1.459154828,5,0.188495559,5,0.034557519,-1.461457442,0.749136087,0.883769443
"g3",140,26,0,38.55098199,235.9084219,2.372743445,"After",15.71106108,1.196205517,2,0.436681379,1,0.040840704,-1.388906775,1.643078432,1.742291747
"g3",140,26,0,12.76025765,235.9084219,2.372743445,"After",31.0689153,1.492326091,6,0.229336264,4,0.084823002,-1.071486363,1.147295122,1.393167461
"g3",140,26,0,16.83785316,235.9084219,2.372743445,"After",27.915275,1.445841911,4,0.226194671,4,0.015707963,-1.803880123,0.87519471,1.500063533
"g3",140,26,0,16.81978353,235.9084219,2.372743445,"After",46.13183925,1.66400077,11,0.157079633,8,0,-1000,1.220544296,1.575663317
"g3",140,26,0,24.81835029,235.9084219,2.372743445,"After",10.45718079,1.019414616,1,0.540353936,1,0.091106187,-1.040452129,0.910117845,1.03094645
"g3",140,26,0,31.46835905,235.9084219,2.372743445,"After",38.22836971,1.582385778,9,0.128805299,10,0.043982297,-1.356722092,0.652120148,0.914878055
"g3",140,26,0,18.15266392,235.9084219,2.372743445,"After",31.99239125,1.505046702,7,0.229336264,4,0.263893783,-0.578570841,1.451673093,1.42319825
"g3",140,26,0,15.49231706,235.9084219,2.372743445,"After",27.73570547,1.443039217,3,0.157079633,4,0.263893783,-0.578570841,1.042320718,0.931582679
"g3",140,26,0,23.49316524,235.9084219,2.372743445,"After",37.80817957,1.577585767,8,0,33,0.031415927,-1.502850127,1.050563289,0.882332223
"g3",141,27,1,627.2977786,2345.129651,3.370166858,"After",29.98708419,1.476934239,10,0.037699112,14,0.040840704,-1.388906775,2.983992965,0.134829105
"g3",141,27,0,21.6669182,2345.129651,3.370166858,"After",23.63936726,1.373635848,7,0.128805299,5,0.078539816,-1.104910119,0.278653418,5.933660942
"g3",141,27,0,36.68203991,2345.129651,3.370166858,"After",40.60956369,1.608628323,12,0.034557519,11,0.012566371,-1.900790136,0.140383699,5.795690615
"g3",141,27,0,22.2607932,2345.129651,3.370166858,"After",21.73004791,1.337060684,6,0.30787608,5,0.062831853,-1.201820132,2.361114589,0.135276841
"g3",141,27,0,56.23810075,2345.129651,3.370166858,"After",17.61558099,1.245896971,3,0.458672527,2,0.122522113,-0.91178552,1.714648114,5.78138398
"g3",141,27,0,60.22211832,2345.129651,3.370166858,"After",14.70722339,1.167530689,1,0.530929158,2,0.043982297,-1.356722092,2.05268171,5.887573204
"g3",141,27,0,48.36617689,2345.129651,3.370166858,"After",43.78492062,1.641324567,13,0.025132741,17,0.031415927,-1.502850127,0.045228986,5.89572132
"g3",141,27,0,77.15624275,2345.129651,3.370166858,"After",26.94722473,1.430514044,9,0.10681415,5,0.04712389,-1.326758868,0.39514972,0.188487233
"g3",141,27,0,60.96611918,2345.129651,3.370166858,"After",38.06122657,1.58048278,11,0.056548668,7,0.031415927,-1.502850127,0.080938856,5.701809205
"g3",141,27,0,31.16547159,2345.129651,3.370166858,"After",25.84698115,1.412409826,8,0.160221225,5,0.037699112,-1.423668881,2.159046693,5.790221833
"g3",141,27,0,27.1083923,2345.129651,3.370166858,"After",19.12289866,1.281553723,4,0.216769893,5,0.018849556,-1.724698877,2.822743262,5.730715304
"g3",141,27,0,72.58083143,2345.129651,3.370166858,"After",20.22916743,1.305978009,5,0.2136283,4,0.050265482,-1.298730145,0.650310762,5.697574676
"g3",141,27,0,78.1242985,2345.129651,3.370166858,"After",15.56057461,1.19202563,2,0.314159265,2,0.034557519,-1.461457442,0.804528527,0.145192605
"g3",142,28,0,28.88442426,340.0935745,2.531598427,"After",32.58705144,1.513045066,10,0,23,0,-1000,0.105095076,3.724834671
"g3",142,28,0,13.40043748,340.0935745,2.531598427,"After",42.35374863,1.626891855,19,0.034557519,18,0.084823002,-1.071486363,2.323876937,4.683223906
"g3",142,28,0,10.08293201,340.0935745,2.531598427,"After",7.1869236,0.856543028,1,0.455530935,2,0.072256631,-1.141122291,0.126619429,0.086545231
"g3",142,28,0,18.06611059,340.0935745,2.531598427,"After",40.12495115,1.603414517,17,0,23,0,-1000,2.878864768,1.812857231
"g3",142,28,0,19.94910684,340.0935745,2.531598427,"After",25.12364613,1.400082668,8,0,17,0.075398224,-1.122638886,2.049955939,4.96276749
"g3",142,28,0,14.22847412,340.0935745,2.531598427,"After",20.32875937,1.308110875,7,0.216769893,11,0.081681409,-1.087876779,0.213241322,2.804080461
"g3",142,28,0,16.04652995,340.0935745,2.531598427,"After",16.67314686,1.222017575,5,0.282743339,5,0.103672558,-0.984336187,1.817425392,4.818371964
"g3",142,28,0,24.59766246,340.0935745,2.531598427,"After",16.45682918,1.216346161,4,0,25,0.172787596,-0.762487438,2.687643556,3.71815829
"g3",142,28,0,15.06774425,340.0935745,2.531598427,"After",39.38318416,1.595310826,15,0.062831853,25,0.056548668,-1.247577622,3.117167893,1.738072663
"g3",142,28,0,12.48797183,340.0935745,2.531598427,"After",42.55332575,1.628933508,20,0.091106187,17,0.021991149,-1.657752087,0.217606954,1.819761682
"g3",142,28,0,2.842924156,340.0935745,2.531598427,"After",39.40833656,1.595588104,16,0.147654855,10,0.025132741,-1.59976014,0.38018445,5.202979881
"g3",142,28,0,24.93285977,340.0935745,2.531598427,"After",35.42649942,1.549328241,12,0.172787596,7,0.037699112,-1.423668881,0.429553541,0.686119176
"g3",142,28,0,5.979245885,340.0935745,2.531598427,"After",49.9377102,1.698428625,28,0.050265482,17,0,-1000,0.086542467,1.877357434
"g3",142,28,0,3.945952651,340.0935745,2.531598427,"After",43.00726865,1.633541862,21,0.069115038,10,0.043982297,-1.356722092,2.508613891,5.092717653
"g3",142,28,0,2.335083879,340.0935745,2.531598427,"After",32.77376111,1.515526284,11,0.065973446,21,0.087964594,-1.055692096,2.936677481,2.336121617
"g3",142,28,0,15.29927626,340.0935745,2.531598427,"After",19.0206894,1.279226254,6,0.147654855,14,0,-1000,3.104612158,2.52222357
"g3",142,28,0,20.05571435,340.0935745,2.531598427,"After",49.12422552,1.691295716,26,0,19,0.031415927,-1.502850127,2.518660037,1.624273765
"g3",142,28,0,6.367369395,340.0935745,2.531598427,"After",49.60918072,1.695562055,27,0,19,0.015707963,-1.803880123,3.092028013,1.485262035
"g3",142,28,0,8.873912292,340.0935745,2.531598427,"After",47.36250719,1.675434684,25,0,18,0.109955743,-0.958782083,2.597966349,0.544181643
"g3",142,28,0,14.19829263,340.0935745,2.531598427,"After",9.279588593,0.967528722,2,0.317300858,4,0.062831853,-1.201820132,2.504724046,3.387062986
"g3",142,28,0,25.53590432,340.0935745,2.531598427,"After",37.3470194,1.572255947,13,0,29,0,-1000,2.700265231,5.172365686
"g3",142,28,0,27.98090916,340.0935745,2.531598427,"After",44.93390863,1.652574198,23,0,25,0,-1000,2.689109226,2.004906015
"g3",142,28,0,49.70510237,340.0935745,2.531598427,"After",10.99614182,1.041240332,3,0.565486678,2,0,-1000,1.773636824,3.531599652
"g3",142,28,0,15.37529957,340.0935745,2.531598427,"After",45.07993771,1.653983307,24,0.075398224,15,0.493230047,-0.306950475,0.022923806,2.073595729
"g3",142,28,0,13.63526684,340.0935745,2.531598427,"After",28.95477564,1.461720204,9,0,22,0.119380521,-0.923066531,2.216152931,4.890912532
"g3",142,28,0,18.11893818,340.0935745,2.531598427,"After",43.33145252,1.636803247,22,0.025132741,23,0.034557519,-1.461457442,2.947849535,1.730505128
"g3",142,28,0,68.86365206,340.0935745,2.531598427,"After",42.15301962,1.624828691,18,0,12,0.040840704,-1.388906775,2.535485495,2.105741521
"g3",142,28,0,37.53390936,340.0935745,2.531598427,"After",39.35170825,1.59496359,14,0,28,0.270176968,-0.568351676,2.640185298,2.034930699
"g3",143,29,0,29.55800976,299.3318897,2.476152987,"After",17.7863408,1.250086609,2,0.468097305,3,0.053407075,-1.272401206,1.128407173,1.888181122
"g3",143,29,0,46.86028836,299.3318897,2.476152987,"After",36.49971727,1.5622895,9,0.169646003,8,0.037699112,-1.423668881,0.751248506,2.489249348
"g3",143,29,0,24.09354157,299.3318897,2.476152987,"After",22.13482034,1.345076001,3,0.345575192,3,0.285884931,-0.543808735,0.989811004,2.765925364
"g3",143,29,0,23.04822501,299.3318897,2.476152987,"After",29.9924055,1.477011299,5,0.113097336,19,0,-1000,1.720314619,0.943818457
"g3",143,29,0,16.91149064,299.3318897,2.476152987,"After",44.56114765,1.648956367,11,0.182212374,14,0,-1000,1.840481009,1.487884503
"g3",143,29,0,44.56097357,299.3318897,2.476152987,"After",17.69921652,1.247954042,1,0.043982297,10,0.009424778,-2.025728873,1.928269742,0.436689283
"g3",143,29,0,46.78471779,299.3318897,2.476152987,"After",36.00479565,1.55636035,8,0.138230077,15,0.05969026,-1.224096526,0.943811954,2.150543638
"g3",143,29,0,24.73269731,299.3318897,2.476152987,"After",42.62994764,1.629714799,10,0.160221225,11,0.084823002,-1.071486363,0.881724214,1.938653502
"g3",143,29,0,34.09436458,299.3318897,2.476152987,"After",32.56265734,1.512719839,6,0.229336264,6,0,-1000,2.042039213,1.560532018
"g3",143,29,0,15.98184223,299.3318897,2.476152987,"After",34.48540345,1.537635311,7,0.238761042,9,0.006283185,-2.201820132,1.79462509,1.524110806
"g3",143,29,0,18.93374025,299.3318897,2.476152987,"After",22.14031879,1.34518387,4,0.386415896,5,0,-1000,1.676495513,1.46592582
"g3",144,30,0,10.63702025,189.8349175,2.278376098,"After",46.95542472,1.671685773,7,0.062831853,20,0.006283185,-2.201820132,2.518333355,0.974838499
"g3",144,30,0,25.0753962,189.8349175,2.278376098,"After",48.78597245,1.688294966,8,0.087964594,11,0.028274334,-1.548607618,2.209373276,1.202302952
"g3",144,30,0,13.14105347,189.8349175,2.278376098,"After",21.4183771,1.330786561,2,0.087964594,10,0.021991149,-1.657752087,0.335139647,1.726552728
"g3",144,30,0,21.76103812,189.8349175,2.278376098,"After",43.906036,1.642524229,6,0.050265482,22,0.018849556,-1.724698877,0.471031459,0.031464957
"g3",144,30,0,56.18881676,189.8349175,2.278376098,"After",25.22711632,1.40186761,3,0.263893783,2,0.034557519,-1.461457442,1.512844999,0.550424289
"g3",144,30,0,31.11183899,189.8349175,2.278376098,"After",26.99057549,1.431212145,4,0.125663706,5,0.021991149,-1.657752087,3.106769714,1.987997956
"g3",144,30,0,69.40565832,189.8349175,2.278376098,"After",9.575129815,0.981144671,1,0.471238898,2,0.021991149,-1.657752087,1.91185596,0.655464253
"g3",144,30,0,15.09743682,189.8349175,2.278376098,"After",31.46402049,1.497814216,5,0.05969026,14,0.021991149,-1.657752087,0.349456345,1.613794921
"g3",145,31,1,139.1981808,214.6109649,2.331651907,"After",7.281891089,0.862244179,2,1.152964504,1,0.034557519,-1.461457442,1.52009422,3.571702287
"g3",145,31,0,18.5203061,214.6109649,2.331651907,"After",27.09085228,1.432822668,12,0.223053078,10,0.021991149,-1.657752087,0.625073286,3.945739388
"g3",145,31,0,8.914608074,214.6109649,2.331651907,"After",10.72172291,1.030264579,5,0.333008821,8,0.30787608,-0.511624052,0.461550475,3.413964245
"g3",145,31,0,2.908771282,214.6109649,2.331651907,"After",31.90331384,1.503835796,14,0.05969026,13,0.034557519,-1.461457442,2.965932405,3.924250389
"g3",145,31,0,63.95074767,214.6109649,2.331651907,"After",16.59378296,1.219945405,7,0,28,0.025132741,-1.59976014,2.165848096,3.62351189
"g3",145,31,0,2.079092178,214.6109649,2.331651907,"After",35.03215173,1.544466813,17,0.006283185,24,0.015707963,-1.803880123,0.864397631,3.880505753
"g3",145,31,0,11.57038762,214.6109649,2.331651907,"After",44.21950952,1.645613921,19,0.081681409,11,0.021991149,-1.657752087,0.428076928,3.679040657
"g3",145,31,0,25.14489792,214.6109649,2.331651907,"After",48.38884663,1.684745271,20,0.10681415,13,0.021991149,-1.657752087,0.678209974,3.762511888
"g3",145,31,0,13.00867747,214.6109649,2.331651907,"After",32.12260168,1.506810713,16,0.163362818,10,0.012566371,-1.900790136,0.762183618,3.887718488
"g3",145,31,0,26.01079584,214.6109649,2.331651907,"After",39.74485081,1.599280871,18,0.087964594,16,0.166504411,-0.778574258,0.476638979,3.595312165
"g3",145,31,0,11.29106479,214.6109649,2.331651907,"After",32.01471059,1.50534958,15,0,24,0.050265482,-1.298730145,0.218744061,3.623221458
"g3",145,31,0,1.512600779,214.6109649,2.331651907,"After",48.8348148,1.688729545,21,0.10681415,12,0.018849556,-1.724698877,0.566411196,3.855783783
"g3",145,31,0,11.61275087,214.6109649,2.331651907,"After",21.78754697,1.338208336,10,0.144513262,13,0,-1000,0.201446258,3.901763404
"g3",145,31,0,10.9284307,214.6109649,2.331651907,"After",28.79581105,1.459329315,13,0.05969026,15,0.015707963,-1.803880123,0.035784838,3.849193632
"g3",145,31,0,3.655943655,214.6109649,2.331651907,"After",25.13684055,1.40031069,11,0,19,0.009424778,-2.025728873,2.55913317,3.945570846
"g3",145,31,0,12.89635463,214.6109649,2.331651907,"After",21.67361225,1.335931299,9,0.084823002,14,0.040840704,-1.388906775,2.671334144,3.740579845
"g3",145,31,0,105.8373016,214.6109649,2.331651907,"After",12.54822752,1.098582384,6,0,29,0.021991149,-1.657752087,1.875797271,2.989548774
"g3",145,31,0,36.94758835,214.6109649,2.331651907,"After",7.493728454,0.874697952,4,0.411548638,8,0,-1000,0.20288061,3.106036792
"g3",145,31,0,63.36778032,214.6109649,2.331651907,"After",4.971019991,0.69644551,1,1.335176878,1,0.012566371,-1.900790136,1.111425258,3.528317326
"g3",145,31,0,28.76329027,214.6109649,2.331651907,"After",7.36825173,0.867364455,3,0.131946891,10,0.028274334,-1.548607618,1.762920497,3.806682393
"g3",145,31,0,21.52301953,214.6109649,2.331651907,"After",20.86629703,1.319445385,8,0,26,0.006283185,-2.201820132,2.180365903,3.66164164
"g3",146,32,0,16.85474264,200.9785832,2.30314978,"After",37.85392517,1.578110919,12,0.188495559,13,0,-1000,2.229419689,1.822280226
"g3",146,32,0,9.862440386,200.9785832,2.30314978,"After",45.47556235,1.657778078,15,0.09424778,15,0.012566371,-1.900790136,2.034537016,2.016451908
"g3",146,32,0,26.77431702,200.9785832,2.30314978,"After",19.67955562,1.294015287,4,0.021991149,19,0.021991149,-1.657752087,0.0445058,0.803456009
"g3",146,32,0,32.59328374,200.9785832,2.30314978,"After",24.5034261,1.389226812,6,0.323584043,3,0,-1000,2.025305565,1.706603864
"g3",146,32,0,22.44422433,200.9785832,2.30314978,"After",31.11079246,1.492911074,10,0,20,0.003141593,-2.502850127,0.395527906,5.793091667
"g3",146,32,0,24.09532522,200.9785832,2.30314978,"After",24.79224541,1.394315862,8,0.336150414,5,0.053407075,-1.272401206,1.73110515,1.844505853
"g3",146,32,0,21.63139507,200.9785832,2.30314978,"After",23.14975018,1.364546309,5,0.210486708,9,0.012566371,-1.900790136,2.650835297,0.372095192
"g3",146,32,0,33.70564699,200.9785832,2.30314978,"After",27.15169679,1.433796975,9,0.301592895,3,0.015707963,-1.803880123,1.451760114,1.85861115
"g3",146,32,0,45.70568995,200.9785832,2.30314978,"After",24.73024806,1.393228473,7,0.113097336,15,0.012566371,-1.900790136,0.24170421,0.117671079
"g3",146,32,0,50.64084307,200.9785832,2.30314978,"After",5.465006919,0.737590716,1,1.005309649,1,0.006283185,-2.201820132,1.108173978,1.436385992
"g3",146,32,0,47.85852211,200.9785832,2.30314978,"After",13.50432026,1.130472729,3,0.480663676,2,0.015707963,-1.803880123,0.612156298,0.529936723
"g3",146,32,0,12.43364972,200.9785832,2.30314978,"After",5.606059467,0.7486577,2,0.493230047,2,0,-1000,0.012576561,0.942160643
"g3",146,32,0,29.88864205,200.9785832,2.30314978,"After",39.8370356,1.600287014,14,0.122522113,16,0.009424778,-2.025728873,1.986030745,1.772797072
"g3",146,32,0,15.75187949,200.9785832,2.30314978,"After",31.64916696,1.500362283,11,0.050265482,19,0.034557519,-1.461457442,0.078023056,0.118348506
"g3",146,32,0,2.717729203,200.9785832,2.30314978,"After",38.51299001,1.585607237,13,0,29,0.018849556,-1.724698877,0.091733679,0.128668994
"g3",147,33,1,278.3084166,127.8013635,2.106535487,"After",8.726866621,0.940858338,1,0.370707933,3,0.015707963,-1.803880123,2.60411608,0.246848003
"g3",147,33,0,23.23933242,127.8013635,2.106535487,"After",43.25803327,1.63606677,12,0.050265482,24,0.018849556,-1.724698877,3.001945692,0.619255145
"g3",147,33,0,5.0329383,127.8013635,2.106535487,"After",47.07268858,1.672769004,14,0.05969026,22,0,-1000,2.805000451,0.619086752
"g3",147,33,0,39.9407429,127.8013635,2.106535487,"After",11.13841879,1.046823543,3,0.66287605,2,0.043982297,-1.356722092,2.212581093,0.519918424
"g3",147,33,0,15.7454773,127.8013635,2.106535487,"After",36.86528011,1.566617538,10,0.056548668,21,0,-1000,2.714434421,1.047149152
"g3",147,33,0,44.22145254,127.8013635,2.106535487,"After",46.5668341,1.668076713,13,0.166504411,2,0,-1000,1.127222232,3.350800101
"g3",147,33,0,24.21164992,127.8013635,2.106535487,"After",35.87956527,1.554847172,9,0.100530965,16,0.012566371,-1.900790136,2.415113956,0.502410403
"g3",147,33,0,20.8566589,127.8013635,2.106535487,"After",26.10065476,1.416651402,6,0,28,0.009424778,-2.025728873,2.875937089,0.644056729
"g3",147,33,0,2.973798672,127.8013635,2.106535487,"After",34.72533812,1.540646483,8,0.15393804,9,0.031415927,-1.502850127,2.305734896,0.242591709
"g3",147,33,0,32.03414801,127.8013635,2.106535487,"After",18.16625506,1.259265407,4,0.128805299,11,0.037699112,-1.423668881,3.1100862,0.617067073
"g3",147,33,0,77.54767904,127.8013635,2.106535487,"After",19.92730323,1.299448529,5,0.131946891,9,0.012566371,-1.900790136,2.877482643,0.111892432
"g3",147,33,0,43.76200392,127.8013635,2.106535487,"After",33.68486495,1.52743481,7,0.26075219,3,0.043982297,-1.356722092,1.425499445,2.960084182
"g3",147,33,0,18.30395481,127.8013635,2.106535487,"After",41.36705517,1.616654606,11,0.04712389,11,-0.003141593,0,1.543313565,3.145961712
"g3",148,34,0,30.43607896,229.8534154,2.361450961,"After",15.46248318,1.18927924,11,0.257610598,6,0.179070781,-0.746975272,1.577495997,1.054501273
"g3",148,34,0,21.61570128,229.8534154,2.361450961,"After",9.606855553,0.982581261,3,0,29,0.216769893,-0.664001037,0.851897871,1.990980935
"g3",148,34,0,13.50789815,229.8534154,2.361450961,"After",10.99203437,1.041078078,6,0.681725606,3,0.018849556,-1.724698877,1.449160212,2.271573541
